g band,r band,average stellar age [Gyr],prob spiral
-19.648218,-19.720575,11.959367633049455,0.62422156
-20.04597,-20.064465,11.711497329502333,0.66123
-19.67369,-19.696749,11.548419657984049,2.6182036e-07
-20.18639,-20.2462,11.645429532796172,0.5646872
-19.75272,-19.786684,11.600217655407455,0.4107877
-20.580791,-20.645702,11.77403051374634,0.078449726
-20.299152,-20.33063,11.706106335100618,0.013740748
-19.843508,-19.869057,11.500097443340284,0.6081624
-20.4227,-20.436743,11.691817996616692,0.2274715
-20.003061,-20.021755,11.571477360029718,0.11121234
-19.737995,-19.749266,11.62395163917563,0.0060449243
-20.508469,-20.540705,11.736099599165865,7.5333795e-05
-19.700304,-19.73471,11.693089359318002,0.648198
-19.739296,-19.80369,11.870784279785731,0.7145681
-19.844343,-19.864702,11.69632202529452,4.927345e-05
-19.917229,-19.94842,11.711268327903142,0.70744395
-19.730854,-19.80005,11.832140563563778,0.495072
-19.781801,-19.838926,11.941464983097449,0.69156575
-19.794323,-19.845043,11.7800272020121,0.6477979
-20.540627,-20.56342,11.66190056973865,0.7291258
-19.864037,-19.914349,11.787111769162234,0.6470588
-20.11314,-20.161142,11.771582584677919,0.6052205
-19.461615,-19.523104,11.801646987000737,6.488907e-08
-19.780123,-19.851221,11.885885498603265,1.101698e-05
-19.720585,-19.77103,11.736552519335106,0.57373184
-19.817343,-19.859484,11.752792993616325,2.2287077e-08
-19.743597,-19.743473,11.624309247393924,0.0017562509
-19.726036,-19.781952,11.862604544297792,0.64810133
-20.269373,-20.320908,11.705072481902597,1.1678808e-05
-19.837975,-19.869078,11.708746134684006,9.54505e-09
-19.85355,-19.924118,11.955212416797007,0.7229267
-19.970043,-20.048319,11.829761110029505,1.9496522e-06
-20.519047,-20.553455,11.66705196846065,0.02238357
-19.825836,-19.907698,11.882727093878634,0.00507167
-19.40496,-19.483688,11.90639569126678,1.7025786e-05
-19.68534,-19.70026,11.626930591776313,0.110892594
-20.011723,-20.01102,11.596478705780445,0.00011943324
-19.84509,-19.87831,11.763103408479232,0.15865201
-19.89172,-19.900732,11.562674036185976,9.456208e-08
-20.560894,-20.597212,11.706048945348984,0.5823438
-20.39276,-20.437332,11.820432975598173,0.7250294
-19.629122,-19.685324,11.697706148835012,0.70036757
-19.704247,-19.777065,11.939419833761404,5.040056e-06
-19.699205,-19.711946,11.664711881959237,0.7439413
-19.954044,-20.005182,11.787111769162234,0.0022544563
-19.605488,-19.634436,11.732926413145023,0.008971512
-19.484072,-19.540504,11.77380814947506,0.64981776
-19.733376,-19.78312,11.731111115413508,0.043243468
-20.142368,-20.171331,11.763103408479232,0.21220082
-19.6923,-19.733097,11.70645085496603,2.5480706e-05
-19.533365,-19.587557,11.762656240593971,0.6691439
-20.371105,-20.419792,11.751894031875603,0.6280454
-20.133612,-20.166454,11.758850983216949,0.60877603
-20.123898,-20.147718,11.733833596014152,0.023542196
-19.941952,-19.989876,11.75683352220909,4.6487506e-07
-19.9072,-19.956512,11.642120563349557,0.6526101
-19.682549,-19.745106,11.87787410564219,0.7024301
-19.924868,-19.977757,11.936450517215484,0.59810716
-20.14654,-20.199913,11.802085885848182,0.0022539198
-20.044594,-20.120901,11.84141472144392,4.819827e-05
-19.898592,-19.955956,11.768462746382355,4.837542e-07
-19.580635,-19.66428,11.901601589936686,0.54295003
-19.856314,-19.878017,11.736269495359075,0.0006952882
-20.08508,-20.134758,11.867070295576253,0.57570493
-19.809708,-19.866985,11.87025411085023,0.7020656
-19.751629,-19.801926,11.832572909688382,8.825275e-08
-19.837708,-19.911802,11.894702031892923,8.907514e-08
-19.98392,-19.994072,11.71561749282957,0.6659269
-19.910591,-19.94394,11.652974495976085,0.71215796
-19.414812,-19.486422,11.972482188437032,5.7542366e-07
-19.843178,-19.89229,11.85043178032925,0.0008816719
-19.57722,-19.630148,11.877662915698805,0.6784012
-20.1613,-20.164835,11.803949983739596,0.8045149
-19.950212,-20.012253,11.787553713362005,0.67632145
-19.921652,-19.96394,11.738363138492232,0.7340378
-19.704643,-19.750866,11.676386756326279,0.0001269579
-19.6049,-19.627958,11.735646458533388,0.627318
-19.835684,-19.886274,11.857595069904992,0.6480931
-19.704336,-19.745766,11.671724260085407,0.69865626
-19.617426,-19.658657,11.759074981806256,0.5824095
-19.491339,-19.57787,11.915327082090986,0.68077505
-19.690624,-19.74302,11.823800377926556,0.6838563
-19.910437,-19.947306,11.773363209343895,0.66836816
-19.888288,-19.925396,11.633114068232429,0.33650452
-19.716581,-19.795206,11.900140050265449,0.007813424
-19.914457,-19.964775,11.654386380279199,0.5832447
-19.75137,-19.762383,11.589951709701376,0.7624434
-19.861446,-19.916424,11.830410326501822,0.015462697
-19.83824,-19.87429,11.818257499695228,1.0390522e-06
-19.613934,-19.6544,11.767124118212072,0.63637257
-19.66278,-19.678705,11.841199504537999,3.4032888e-07
-19.568737,-19.61323,11.77558685672249,1.3051148e-07
-20.135386,-20.185972,11.72883964946474,7.416939e-05
-19.454071,-19.512726,11.8546047022765,1.0750883e-08
-19.499193,-19.5566,11.826512172003621,0.7424738
-19.416107,-19.498865,11.867282774071404,0.6761499
-19.695415,-19.730902,11.712413642596516,0.66536456
-19.638302,-19.661913,11.664243695489521,1.4826212e-05
-19.822092,-19.865005,11.739154800398374,0.7031152
-19.771812,-19.87407,11.896638568701672,0.7623317
-19.849594,-19.892849,11.712413642596516,0.011186779
-20.017527,-20.057009,11.771582584677919,0.7129783
-19.576384,-19.613922,11.81128017381892,0.6530762
-19.726225,-19.777521,11.816951112734523,0.0075365603
-19.85373,-19.904724,11.866857996667429,0.73923314
-20.090288,-20.154577,11.78445778434503,0.70989454
-19.62937,-19.679245,11.925041903814185,0.13166007
-19.73789,-19.7885,11.778252137569456,1.7480187e-06
-19.857998,-19.898048,11.65626730456128,0.6447077
-19.43283,-19.509533,11.93121717234689,0.5652603
-19.607449,-19.647575,11.723834056930082,0.62990636
-19.634615,-19.69716,11.812590331759457,0.66134846
-19.755638,-19.825642,11.800769101510745,2.0912837e-05
-19.885452,-19.955263,11.780138092375452,0.1016835
-19.905037,-19.936756,11.751894031875603,0.025304466
-19.888943,-19.944887,11.845928302303978,0.6829455
-20.021894,-20.057434,11.758066739778211,0.8068768
-19.757544,-19.816317,11.74513955622879,2.3870969e-06
-19.492842,-19.571354,11.827270685079064,8.776976e-05
-20.128115,-20.180422,11.739720217018377,0.32738248
-19.675259,-19.722826,11.847645196259824,2.6139887e-06
-19.597351,-19.636744,11.768462746382355,1.8799085e-05
-19.710258,-19.781113,11.970671952199808,0.046105534
-19.52635,-19.59604,11.77380814947506,0.67886066
-19.588306,-19.65928,11.957341812743332,1.3629893e-09
-19.782024,-19.826141,11.726110800709272,0.7154464
-19.670431,-19.700127,11.756384989133924,0.66124344
-19.423422,-19.510931,11.861965682281253,3.440394e-06
-19.344671,-19.42041,11.929983728378607,0.6687772
-20.012058,-20.069176,11.835596458379644,9.420725e-08
-19.707994,-19.75012,11.76036282944836,0.11014426
-19.434538,-19.53787,12.043183554864774,0.7175801
-19.598753,-19.674765,11.965028263945982,0.7228862
-19.56786,-19.625738,11.813463248041632,2.41718e-06
-19.877234,-19.964008,11.867282774071404,0.0043068826
-19.370863,-19.455746,11.973286356546364,0.1607078
-19.317022,-19.403122,11.880829460720628,0.66745013
-19.885578,-19.977217,11.850860277022747,0.6438726
-19.532257,-19.588627,11.768016693020876,0.00074991584
-19.303398,-19.413855,12.008126073813871,0.7019533
-19.63635,-19.674463,11.862604544297792,0.62031406
-19.6513,-19.704351,11.80340184105281,0.000114955794
-19.585897,-19.639738,11.818475174048647,2.1870968e-05
-19.678225,-19.719627,11.829977647957714,0.022535741
-19.562595,-19.600725,11.721554842904924,0.026054889
-19.666332,-19.704742,11.683361698408667,0.0011315346
-19.45864,-19.538399,11.919157016318795,0.00017169118
-19.845726,-19.86523,11.699204317731894,0.7489218
-19.3675,-19.44086,11.91884668029773,6.555989e-07
-19.426466,-19.502007,11.808657375302081,2.0406924e-06
-19.420662,-19.49764,11.900140050265449,0.080194026
-19.814426,-19.850454,11.740398274464651,0.06487295
-19.405647,-19.48343,11.81128017381892,0.011019051
-19.577196,-19.652613,11.896376904765384,0.0004107654
