SFR [Msun / yr],Stellar Metallicity [Mz/Mtot],Gas Metallicity [Mz/Mtot]
0.0,0.004872698,0.0
0.0,0.032274086,0.0
0.0,0.0019947705,0.0
0.0,0.0008433966,0.0
0.0,0.003579322,0.0
0.0,0.0009740242,0.0
0.0,0.0033527662,0.0
0.0,0.0030443752,0.0
0.0,0.018481856,0.0
0.0,0.009204559,0.0
0.0,0.004406077,0.0
0.0,0.002017652,0.0
0.0,0.012286436,0.0
0.0,0.0021247894,0.0
0.0,0.0017840007,0.0
0.0,0.033489168,0.0
0.0,0.041257083,0.0
0.0,0.0084734615,0.0
0.0,0.0054813162,0.0
0.0,0.039949603,0.0
0.0,0.0021820855,0.0
0.0,0.0033223126,0.0
1.3207151,0.03327539,0.04892236
0.0,0.001143534,0.0
0.0,0.007150111,0.0
0.0,0.019079639,0.0
0.0,0.0013787266,0.0
0.0,0.0017982902,0.0
0.0,0.0014636063,0.0
0.0,0.009734349,0.0
0.0,0.0062654177,0.0
0.0,0.005453392,0.0
0.0,0.009717638,0.0
0.0,0.0017736955,0.0
0.0,0.0064015538,0.0
0.0,0.0055393954,0.0
0.0,0.0038849995,0.0
0.0,0.001675201,0.0
0.0,0.0021561747,0.0
0.0,0.0024594401,0.0
0.0,0.0014849304,0.0
0.0,0.007197204,0.0
0.0,0.0012013542,0.0
0.0,0.033029098,0.0
0.0,0.008898598,0.0
0.0,0.002111208,0.0
0.0,0.038329888,0.0
0.0,0.0065691504,0.0
0.0,0.0047781025,0.0
0.0,0.0015546691,0.0
0.0,0.0028636015,0.0
0.0,0.0021317839,0.0
0.0,0.0022961523,0.0
0.0,0.0015263694,0.0
0.0,0.001350633,0.0
0.0,0.0030259911,0.0
0.0,0.0046193427,0.0
0.0,0.032672662,0.0
0.0,0.0023655791,0.0
0.0,0.0013014355,0.0
0.0,0.0032874215,0.0
0.0,0.0016793965,0.0
0.0,0.002615432,0.0
0.0,0.00059958885,0.0
0.0,0.004219005,0.0
0.0,0.00089521176,0.0
0.0,0.0052514877,0.0
0.0,0.03192737,0.0
0.0,0.00079359795,0.0
0.0,0.0011644351,0.0
0.0,0.0009508303,0.0
0.0,0.0039346563,0.0
0.0,0.0014798144,0.0
0.0,0.0014190016,0.0
0.0,0.007586359,0.0
0.0,0.005630393,0.0
0.0,0.0011288385,0.0
0.0,0.0036319687,0.0
0.0,0.029854057,0.0
0.0,0.0020042656,0.0
0.0,0.0046457364,0.0
0.0,0.016831076,0.0
0.0,0.0061851805,0.0
0.0,0.0049682274,0.0
0.0,0.0014812992,0.0
0.0,0.008382826,0.0
0.0,0.0048405854,0.0
0.0,0.0005420406,0.0
0.0,0.0028695571,0.0
0.0,0.006057351,0.0
0.0,0.0010871076,0.0
0.0,0.030193804,0.0
0.0,0.0040672123,0.0
0.0,0.00066389353,0.0
0.0,0.004779789,0.0
0.0,0.0032761183,0.0
1.0131679,0.005598734,0.0061719124
0.0,0.0012928081,0.0
0.0,0.0013672039,0.0
0.0,0.0054306425,0.0
0.0,0.0068364837,0.0
0.0,0.0032282008,0.0
0.0,0.029194651,0.0
0.0,0.0077506336,0.0
0.0,0.0024442014,0.0
0.0,0.0031573686,0.0
0.0,0.0009878484,0.0
0.0,0.0016570485,0.0
0.0,0.001028576,0.0
0.0,0.0018974982,0.0
0.0,0.001126214,0.0
0.0,0.036910128,0.0
0.0,0.0012406636,0.0
0.0,0.008173996,0.0
0.0,0.0013333997,0.0
0.0,0.00041396174,0.0
0.0,0.027280074,0.0
0.0,0.030202258,0.0
0.0,0.005859421,0.0
0.0,0.0010329203,0.0
0.0,0.00079111976,0.0
0.0,0.005982681,0.0
0.0,0.014950547,0.0
0.0,0.0029493328,0.0
0.0,0.005473778,0.0
0.0,0.0014466369,0.0
0.0,0.007975474,0.0
0.0,0.0027763867,0.0
0.0,0.0010838478,0.0
0.0,0.007896978,0.0
0.0,0.004550037,0.0
0.0,0.0054864315,0.0
0.0,0.000896582,0.0
0.0,0.0068170554,0.0
0.0,0.0025311098,0.0
0.0,0.0015097891,0.0
0.0,0.0009057647,0.0
0.0,0.002223384,0.0
0.0,0.0010644872,0.0
0.0,0.0016894123,0.0
0.0,0.0015971708,0.0
0.0,0.025965668,0.0
0.0,0.0014257276,0.0
0.0,0.00066475105,0.0
0.0,0.0011537354,0.0
0.0,0.003980783,0.0
0.0,0.0009963054,0.0
0.0,0.001710255,0.0
0.0,0.005765964,0.0
0.0,0.030411487,0.0
0.0,0.0019009442,0.0
0.0,0.002271731,0.0
0.0,0.009471107,0.0
0.0,0.03102463,0.0
0.0,0.00072286784,0.0
0.0,0.0024697643,0.0
0.0,0.0031518345,0.0
0.0,0.0044454285,0.0
0.0,0.0011324813,0.0
0.0,0.0036277825,0.0
0.0,0.0016000492,0.0
0.0,0.0031575658,0.0
0.0,0.0055175754,0.0
0.0,0.002086746,0.0
0.0,0.0012806844,0.0
0.0,0.0013714186,0.0
0.0,0.0028370502,0.0
0.0,0.0023964867,0.0
0.0,0.014012282,0.0
0.0,0.0013211326,0.0
0.0,0.00204552,0.0
0.0,0.002875919,0.0
0.0,0.0101572955,0.0
0.0,0.0018633329,0.0
0.0,0.0076736603,0.0
0.0,0.003704382,0.0
0.0,0.0065345913,0.0
0.0,0.006672965,0.0
0.0,0.0021592702,0.0
0.0,0.002409208,0.0
0.0,0.022833442,0.0
0.0,0.025408074,0.0
0.0,0.010921948,0.0
0.0,0.0020752389,0.0
0.0,0.0012099772,0.0
0.0,0.024397127,0.0
0.0,0.00090423785,0.0
0.0,0.0019509254,0.0
0.0,0.009915222,0.0
0.0,0.0034372653,0.0
0.0,0.006576244,0.0
0.0,0.0015214485,0.0
0.0,0.0048000333,0.0
0.0,0.026300872,0.0
0.0,0.002555416,0.0
0.0,0.0007742608,0.0
0.0,0.0012050336,0.0
0.0,0.012243808,0.0
0.0,0.0027205006,0.0
0.0,0.00795682,0.0
1.278258,0.011640184,0.012420507
0.0,0.0021767365,0.0
0.0,0.005882316,0.0
0.0,0.0026129612,0.0
0.0,0.0046630725,0.0
0.0,0.0031914902,0.0
0.0,0.0014375045,0.0
0.0,0.009822944,0.0
0.0,0.0014439573,0.0
0.0,0.0031099073,0.0
0.0,0.003036404,0.0
0.0,0.0012792926,0.0
0.0,0.0011742215,0.0
0.0,0.0008218869,0.0
0.0,0.0007832227,0.0
0.0,0.00076655584,0.0
0.0,0.0012271213,0.0
0.0,0.0036860255,0.0
0.0,0.014455945,0.0
0.0,0.0029164462,0.0
0.0,0.0014480765,0.0
0.0,0.0030560708,0.0
0.0,0.0095984,0.0
0.0,0.0032065597,0.0
0.0,0.0011501292,0.0
0.0,0.0029120229,0.0
0.0,0.005694928,0.0
0.0,0.0013367771,0.0
0.0,0.032268226,0.0
0.0,0.003130783,0.0
0.0,0.0044186953,0.0
0.0,0.00055543764,0.0
0.0,0.0005712282,0.0
0.0,0.0024727115,0.0
0.0,0.0021061136,0.0
0.0,0.0020468214,0.0
0.0,0.0011957099,0.0
0.0,0.00068119814,0.0
0.0,0.009633343,0.0
0.0,0.011198434,0.0
0.0,0.0024586348,0.0
0.0,0.0030099384,0.0
0.0,0.0021015888,0.0
0.0,0.0048629306,0.0
0.0,0.004291307,0.0
0.0,0.002015853,0.0
0.0,0.0017413315,0.0
0.0,0.0016298012,0.0
0.0,0.0025553657,0.0
0.0,0.004118879,0.0
0.0,0.0047182627,0.0
0.0,0.0018208883,0.0
0.0,0.0025293163,0.0
0.0,0.0014416715,0.0
0.0,0.0015467028,0.0
0.0,0.012864984,0.0
0.0,0.005980025,0.0
0.0,0.0015203353,0.0
0.0,0.0028763448,0.0
0.0,0.0059157084,0.0
0.0,0.001919823,0.0
0.0,0.0011704364,0.0
0.0,0.0014423126,0.0
0.0,0.002220814,0.0
0.0,0.014059944,0.0
0.0,0.0031659,0.0
0.0,0.0008121107,0.0
0.0,0.0015857544,0.0
0.0,0.0019495698,0.0
0.0,0.006281959,0.0
0.0,0.026096353,0.0
0.0,0.0046092127,0.0
0.0,0.031848315,0.0
0.0,0.0010398063,0.0
0.0,0.0026804258,0.0
0.0,0.0019833762,0.0
0.0,0.0008669014,0.0
0.0,0.0013716747,0.0
0.0,0.02764671,0.0
0.0,0.0038369321,0.0
0.0,0.0034025896,0.0
0.0,0.0018043534,0.0
0.0,0.0011036588,0.0
0.0,0.0035606844,0.0
0.0,0.0044561434,0.0
0.0,0.04535849,0.0
0.0,0.029250972,0.0
0.0,0.0039022577,0.0
0.0,0.0051628873,0.0
0.0,0.02298389,0.0
0.0,0.00048718078,0.0
0.0,0.0009543309,0.0
0.0,0.00915382,0.0
0.0,0.0015423235,0.0
0.0,0.00099379,0.0
0.0,0.0008331643,0.0
0.0,0.00130973,0.0
0.0,0.0021002854,0.0
0.0,0.0015378557,0.0
0.0,0.0027105864,0.0
0.0,0.002205887,0.0
0.0,0.0021296383,0.0
0.0,0.000914908,0.0
0.0,0.0012313675,0.0
0.0,0.0021306565,0.0
0.0,0.03107675,0.0
0.0,0.0019686695,0.0
0.0,0.0008945408,0.0
0.0,0.0042971517,0.0
0.0,0.031199068,0.0
0.0,0.0021293515,0.0
0.0,0.0073107583,0.0
0.0,0.0014681064,0.0
0.0,0.0020276983,0.0
0.0,0.001165722,0.0
0.0,0.0019488588,0.0
0.0,0.00095075765,0.0
0.0,0.0013137069,0.0
0.0,0.026275408,0.0
0.0,0.0033112462,0.0
0.0,0.0015090917,0.0
0.0,0.019469831,0.0
0.0,0.000849918,0.0
0.0,0.0036935455,0.0
0.0,0.0040148515,0.0
0.0,0.0011706994,0.0
0.0,0.001201379,0.0
0.0,0.0018551024,0.0
0.0,0.0018873984,0.0
0.0,0.02119503,0.0
0.0,0.02635691,0.0
0.0,0.0027495215,0.0
0.0,0.00755381,0.0
0.0,0.005857427,0.0
0.0,0.0032091644,0.0
0.0,0.0051726713,0.0
0.0,0.002098142,0.0
0.0,0.0025764096,0.0
0.0,0.005326825,0.0
0.0,0.0041560796,0.0
0.0,0.0013552335,0.0
0.0,0.006256792,0.0
0.0,0.00056820473,0.0
0.0,0.003726,0.0
0.0,0.001437938,0.0
0.0,0.0006534892,0.0
0.0,0.001623469,0.0
0.0,0.009272455,0.0
0.0,0.00992127,0.0
0.0,0.0014475194,0.0
0.0,0.0006098838,0.0
0.0,0.0035391941,0.0
0.0,0.0018189627,0.0
0.0,0.031244656,0.0
0.0,0.0025266078,0.0
0.0,0.009613245,0.0
0.0,0.02115331,0.0
0.0,0.0016620124,0.0
0.0,0.020124093,0.0
0.0,0.005266368,0.0
0.0,0.02627316,0.0
0.0,0.0018922208,0.0
0.0,0.012543718,0.0
0.0,0.0036459472,0.0
0.0,0.0029113838,0.0
0.0,0.0035113872,0.0
0.0,0.007933119,0.0
0.0,0.006902001,0.0
0.0,0.0012149352,0.0
0.0,0.0017594306,0.0
0.0,0.00090642157,0.0
0.0,0.0007834751,0.0
0.0,0.0017578719,0.0
0.0,0.012220876,0.0
0.0,0.0013132056,0.0
0.0,0.022811191,0.0
0.0,0.004543596,0.0
0.0,0.0036648766,0.0
0.0,0.024650991,0.0
0.0,0.0035316588,0.0
0.0,0.0015151574,0.0
0.0,0.0016037017,0.0
0.0,0.004731541,0.0
0.13748482,0.017791418,0.02342423
0.0,0.003206634,0.0
0.0,0.0024366106,0.0
0.0,0.039051667,0.0
0.0,0.0011218064,0.0
0.0,0.001690297,0.0
0.0,0.0020060092,0.0
0.0,0.021645673,0.0
0.0,0.0008532673,0.0
0.0,0.024396604,0.0
0.0,0.01801349,0.0
0.0,0.0010257435,0.0
0.0,0.001189295,0.0
0.0,0.0022629735,0.0
0.0,0.020685988,0.0
0.0,0.014165104,0.0
0.0,0.0017909011,0.0
0.0,0.0061774636,0.0
0.0,0.0031152056,0.0
0.0,0.0015808532,0.0
0.0,0.0024840496,0.0
0.0,0.0029294419,0.0
0.0,0.0047985124,0.0
0.0,0.0051244856,0.0
0.0,0.0020766372,0.0
0.0,0.0030299248,0.0
0.0,0.004149366,0.0
0.0,0.00284439,0.0
0.0,0.0054769516,0.0
0.0,0.0019259604,0.0
0.0,0.0019461472,0.0
0.0,0.024056025,0.0
0.0,0.0018361385,0.0
0.0,0.00041926146,0.0
0.0,0.0026157377,0.0
0.0,0.0022586791,0.0
0.0,0.0013172819,0.0
0.0,0.0017736634,0.0
0.0,0.002117865,0.0
0.0,0.0017637892,0.0
0.0,0.0044257008,0.0
0.0,0.004213718,0.0
0.0,0.0013210576,0.0
0.0,0.0039159805,0.0
0.0,0.0006402295,0.0
0.0,0.0036568427,0.0
0.0,0.0010690421,0.0
0.0,0.0018401893,0.0
0.0,0.01810457,0.0
0.0,0.001628212,0.0
0.0,0.0024329047,0.0
0.0,0.0016636091,0.0
0.0,0.0010706271,0.0
0.0,0.022784706,0.0
0.0,0.0013663515,0.0
0.0,0.00325127,0.0
0.0,0.0033631118,0.0
0.0,0.014950388,0.0
0.0,0.009962053,0.0
0.0,0.022863561,0.0
0.0,0.002341268,0.0
0.0,0.0008361315,0.0
0.0,0.0042848126,0.0
0.0,0.0032772983,0.0
0.0,0.0103468355,0.0
0.0,0.0022557096,0.0
0.0,0.0010309262,0.0
0.0,0.0019938336,0.0
0.0,0.0033310603,0.0
0.0,0.0007816758,0.0
0.0,0.002019531,0.0
0.0,0.0032412107,0.0
0.0,0.011817346,0.0
0.0,0.022499945,0.0
0.0,0.0010768047,0.0
0.0,0.011147383,0.0
0.0,0.0013262858,0.0
0.0,0.0019571895,0.0
0.0,0.00076386705,0.0
0.0,0.002765624,0.0
0.0,0.0042434735,0.0
0.0,0.0023353752,0.0
0.0,0.0019614806,0.0
0.0,0.002203775,0.0
0.0,0.0026141526,0.0
0.0,0.0006444114,0.0
0.0,0.0023897137,0.0
0.0,0.0023819595,0.0
0.0,0.0065313294,0.0
0.0,0.002072098,0.0
0.0,0.002052247,0.0
0.0,0.0031543842,0.0
0.0,0.0031555747,0.0
0.0,0.0013091732,0.0
0.0,0.003344142,0.0
0.0,0.003729139,0.0
0.0,0.0057671755,0.0
0.0,0.018643927,0.0
0.0,0.020510098,0.0
0.0,0.0068726176,0.0
0.0,0.0017905916,0.0
0.0,0.0010694003,0.0
0.0,0.010332891,0.0
0.0,0.001268889,0.0
0.0,0.0019842735,0.0
0.0,0.024823286,0.0
0.0,0.0020130796,0.0
0.0,0.0017122134,0.0
0.0,0.002396666,0.0
0.0,0.0011651528,0.0
0.0,0.0048807343,0.0
0.0,0.0024216517,0.0
0.16808207,0.008272213,0.0092772385
0.0,0.028665997,0.0
0.0,0.0016598356,0.0
0.0,0.0008422904,0.0
0.0,0.027123759,0.0
0.0,0.0013635355,0.0
0.0,0.020834481,0.0
0.0,0.00092456915,0.0
0.0,0.04375179,0.0
0.0,0.0026620785,0.0
0.0,0.0019662688,0.0
0.0,0.0010444238,0.0
0.0,0.0029122639,0.0
0.0,0.0016181337,0.0
0.0,0.0021201419,0.0
0.0,0.0017585269,0.0
0.0,0.0021464184,0.0
0.0,0.0027599735,0.0
0.0,0.0047132843,0.0
0.0,0.00079861813,0.0
0.0,0.008419531,0.0
0.0,0.0014610909,0.0
0.0,0.001497169,0.0
0.0,0.0026570973,0.0
0.0,0.0030499075,0.0
0.0,0.008313552,0.0
0.0,0.005873874,0.0
0.0,0.002686249,0.0
0.34749883,0.0063549737,0.0073924283
0.0,0.0020770999,0.0
0.0,0.0014916452,0.0
0.0,0.056834314,0.0
0.0,0.008823892,0.0
0.0,0.0012945639,0.0
0.0,0.0072384668,0.0
0.0,0.00084801594,0.0
0.0,0.007304311,0.0
0.0,0.001016209,0.0
0.0,0.0011867165,0.0
0.0,0.002688024,0.0
0.0,0.011260296,0.0
0.0,0.0073299347,0.0
0.0,0.00092089263,0.0
0.0,0.0021393714,0.0
0.0,0.004287249,0.0
0.0,0.007499839,0.0
0.0,0.002216442,0.0
0.0,0.0032218122,0.0
0.0,0.03499714,0.0
0.0,0.0019573062,0.0
0.0,0.020273548,0.0
0.0,0.0012381391,0.0
0.0,0.0036318547,0.0
0.0,0.0020387757,0.0
0.0,0.0013411748,0.0
0.0,0.0055484367,0.0
0.0,0.0018340804,0.0
0.0,0.0022866419,0.0
0.0,0.0010932117,0.0
0.0,0.0011545533,0.0
0.0,0.0023549907,0.0
0.0,0.036123663,0.0
0.0,0.00178251,0.0
0.0,0.008728347,0.0
0.0,0.003961108,0.0
0.0,0.004431425,0.0
0.0,0.017361244,0.0
0.0,0.025954368,0.0
0.0,0.022592666,0.0
0.0,0.005993815,0.0
0.0,0.05072655,0.0
0.0,0.027951604,0.0
0.0,0.0014583871,0.0
0.0,0.0039387154,0.0
0.0,0.019077305,0.0
0.0,0.0021278684,0.0
0.0,0.0007932574,0.0
0.0,0.020911336,0.0
0.0,0.006984951,0.0
0.0,0.0031711268,0.0
0.0,0.011958771,0.0
0.0,0.0021647904,0.0
0.0,0.0054923487,0.0
0.0,0.0018450019,0.0
0.0,0.00454668,0.0
0.0,0.0031504105,0.0
0.0,0.0039435164,0.0
0.0,0.0024860401,0.0
0.0,0.0011071931,0.0
0.0,0.003521577,0.0
0.0,0.0012597478,0.0
0.0,0.0020453145,0.0
0.0,0.0023824454,0.0
0.0,0.0017436105,0.0
0.0,0.0022536041,0.0
0.0,0.006242435,0.0
0.0,0.0036084168,0.0
0.0,0.027486997,0.0
0.0,0.03161848,0.0
0.0,0.02969205,0.0
0.0,0.003893692,0.0
0.0,0.0021631971,0.0
0.0,0.0044666715,0.0
0.0,0.002026308,0.0
0.0,0.004646254,0.0
0.0,0.002659688,0.0
0.0,0.0021943469,0.0
0.0,0.0015555292,0.0
0.0,0.001154461,0.0
0.0,0.0014557828,0.0
0.0,0.0023149755,0.0
0.0,0.0030916731,0.0
0.0,0.0017620134,0.0
0.0,0.0010359754,0.0
0.0,0.051507715,0.0
0.0,0.0010656698,0.0
0.0,0.003071999,0.0
0.0,0.0015730282,0.0
0.0,0.0018060795,0.0
0.0,0.0015420981,0.0
0.0,0.012652505,0.0
0.0,0.0022442967,0.0
0.0,0.0013532102,0.0
0.0,0.010275338,0.0
0.0,0.0046786605,0.0
0.0,0.002841473,0.0
0.0,0.007915709,0.0
0.0,0.0015823088,0.0
0.0,0.0017939532,0.0
0.0,0.0016869766,0.0
0.0,0.0016080192,0.0
0.0,0.003980598,0.0
0.0,0.0028576998,0.0
0.0,0.0042412886,0.0
0.0,0.05361887,0.0
0.0,0.0012401353,0.0
0.0,0.0057493774,0.0
0.0,0.0016446589,0.0
0.0,0.0021350258,0.0
0.0,0.0015881826,0.0
0.0,0.0022607842,0.0
0.0,0.001616366,0.0
0.0,0.008046272,0.0
0.0,0.0050567416,0.0
0.0,0.017860515,0.0
0.0,0.002242824,0.0
0.0,0.0023728102,0.0
0.0,0.001488973,0.0
0.0,0.0034678264,0.0
0.0,0.0026069256,0.0
0.0,0.0018522423,0.0
0.0,0.0028209945,0.0
0.0,0.0020392437,0.0
0.0,0.017489547,0.0
0.0,0.0024202925,0.0
0.0,0.005655498,0.0
0.0,0.0010104779,0.0
0.0,0.005461885,0.0
0.0,0.003727329,0.0
