SFR [Msun / yr],Stellar Metallicity [Mz/Mtot],Gas Metallicity [Mz/Mtot]
0.0,0.0023818174,0.0
0.0,0.004225491,0.0
0.0,0.004448095,0.0
0.0,0.0069730743,0.0
0.0,0.008191767,0.0
0.0,0.0013556435,0.0
0.0,0.006780093,0.0
0.0,0.0043681054,0.0
0.0,0.0019021954,0.0
0.0,0.016027642,0.0
0.0,0.0014792769,0.0
0.0,0.0073551484,0.0
0.0,0.010110176,0.0
0.0,0.01129002,0.0
0.0,0.007777562,0.0
0.0,0.005280469,0.0
0.0,0.0019446212,0.0
0.0,0.007854784,0.0
0.0,0.0014292223,0.0
0.0,0.006480721,0.0
0.0,0.009685084,0.0
0.0,0.0021501689,0.0
0.0,0.0008436827,0.0
0.0,0.0018247835,0.0
0.0,0.0013764665,0.0
0.0,0.003161332,0.0
0.0,0.001013601,0.0
0.0,0.0033640494,0.0
0.17377177,0.0039001354,0.0025732883
0.0,0.0034612878,0.0
0.0,0.0027044972,0.0
0.0,0.0015236038,0.0
0.0,0.046186645,0.0
0.0,0.0041745952,0.0
0.0,0.043814313,0.0
0.0,0.0021040274,0.0
0.0,0.0035421278,0.0
0.0,0.0077195237,0.0
0.0,0.005721289,0.0
0.0,0.0073214453,0.0
0.0,0.003758365,0.0
0.0,0.005933159,0.0
0.0,0.0014058478,0.0012155384
0.0,0.010016731,0.0
0.0,0.0008370431,0.0
0.0,0.0053879935,0.0
0.0,0.050843358,0.0
0.0,0.007106561,0.0
0.0,0.008168319,0.0
0.0,0.0038020916,0.0
0.0,0.003073997,0.0
0.0,0.006493415,0.0
0.0,0.001614912,0.0
0.0,0.0016572273,0.0
0.0,0.00190818,0.0
0.0,0.011655277,0.0
0.0,0.00628933,0.0
0.0,0.0011766349,0.0
0.0,0.0046256413,0.0
0.0,0.008053262,0.0
0.0,0.0044990056,0.0
0.0,0.038996425,0.0
0.0,0.0026065677,0.0
0.0,0.008735071,0.0
0.0,0.004007613,0.0
0.0,0.0074003693,0.0
0.0,0.0023544382,0.0
0.0,0.0025156878,0.0
0.0,0.008405459,0.0
0.0,0.01725077,0.0
0.0,0.010301293,0.0
0.0,0.0048817936,0.0
0.0,0.03948175,0.0
0.0,0.006695692,0.0
0.0,0.0019518709,0.0
0.0,0.0037567336,0.0
0.0,0.0019417615,0.0
0.0,0.003644468,0.0
0.0,0.0075027808,0.0
0.0,0.0015846607,0.0
0.0,0.004505273,0.0
0.0,0.002470768,0.0
0.0,0.011033233,0.0
0.0,0.010538585,0.0
0.0,0.0006498101,0.0
0.0,0.00091507117,0.0
0.0,0.0069780285,0.0
0.0,0.0018321743,0.0
0.0,0.0068509798,0.0
0.0,0.0050046714,0.0
0.0,0.005619049,0.0
2.9883647,0.024991825,0.03499241
0.0,0.0029681607,0.0019868684
0.0,0.0037793517,0.0
0.0,0.0052997633,0.0
0.0,0.00487873,0.0
0.0,0.00353336,0.0
0.2057195,0.033683054,0.05778197
0.0,0.0040974785,0.0
0.0,0.0019440373,0.0
0.0,0.0020546766,0.0
0.0,0.0014445586,0.0
0.0,0.0076831067,0.0
0.0,0.007200511,0.0
0.0,0.030515641,0.0
0.0,0.007511961,0.0
0.0,0.0012988299,0.0
0.0,0.0042491616,0.0
0.0,0.004559767,0.0
0.0,0.005398785,0.0
0.045800976,0.033103816,0.06184931
0.0,0.007417771,0.0
0.0,0.0013502935,0.0
0.0,0.01202714,0.0
0.0,0.0037212323,0.0
0.0,0.0108857555,0.0
0.0,0.002007561,0.0
0.0,0.0031455408,0.0
0.27102056,0.03291029,0.05022273
0.0,0.014844439,0.0
0.0,0.002169365,0.0
0.0,0.03254808,0.0
0.0,0.0013027521,0.0
0.0,0.0025748636,0.0
0.0,0.004916902,0.0
0.0,0.042440694,0.0
0.0,0.0010448663,0.0
0.0,0.006138716,0.0
0.0,0.02249485,0.0
0.0,0.005335588,0.0
0.0,0.0067676324,0.0
0.0,0.04185923,0.0
0.0,0.002585682,0.0
0.0,0.0028811272,0.0
0.0,0.004987114,0.0
0.0,0.003920769,0.0
0.0,0.001016749,0.0
0.0,0.0010446693,0.0
0.0,0.0047446494,0.0
0.0,0.03142698,0.0
0.0,0.0043014465,0.0
0.0,0.031182917,0.0
0.0,0.0069341105,0.0
0.0,0.0011706947,0.0
0.0,0.0061390023,0.0
0.0,0.005068809,0.0
0.0,0.0024131837,0.0
0.0,0.037822627,0.0
0.0,0.0016905954,0.0
0.0,0.0012978622,0.0
0.0,0.0017445645,0.0
0.29640773,0.0047938167,0.004705789
0.0,0.000963333,0.0
0.0,0.00048769268,0.0
0.0,0.0055229175,0.0
0.0,0.0018541412,0.0
0.0,0.0035087473,0.0
0.0,0.035545774,0.0
0.0,0.0031945044,0.0
0.0,0.031475488,0.0
0.0,0.0075110085,0.0
0.0,0.004773155,0.0
0.0,0.0028877358,0.0
0.0,0.0023637193,0.0
0.0,0.022047862,0.0
0.55750453,0.0327523,0.044457126
0.0,0.001060833,0.0
0.0,0.004148165,0.0
0.0,0.0056087323,0.0
0.0,0.03780327,0.0
0.0,0.029421065,0.0
0.0,0.039500363,0.0
0.0,0.0045638666,0.0
0.0,0.004636093,0.0
0.0,0.0091488175,0.0
0.0,0.004387615,0.0
0.0,0.0062854243,0.0
0.0,0.003104593,0.0
0.0,0.010723584,0.0
0.0,0.001377058,0.0
0.0,0.00091466773,0.0
0.0,0.0024533547,0.0
0.0,0.005231507,0.0
0.0,0.0081720855,0.0
0.0,0.0024586671,0.0
0.0,0.0019791678,0.0
0.0,0.005333628,0.0
0.0,0.0037336375,0.0
0.0,0.015798356,0.0
0.0,0.008280368,0.0
0.0,0.0033984948,0.0
0.0,0.004653789,0.0
0.0,0.00080799137,0.0
0.0,0.0017392106,0.0
0.0,0.001268827,0.0
0.0,0.0014579637,0.0
0.0,0.0017633021,0.0
0.0,0.0032171353,0.0
0.0,0.00095146627,0.0
0.0,0.0029169032,0.0
0.0,0.04238023,0.0
0.0,0.014781759,0.0
0.0,0.0015503913,0.0
0.0,0.029995127,0.0
0.0,0.00068240735,0.0
0.0,0.0007569931,0.0
0.0,0.015113104,0.0
0.0,0.0015578725,0.0
0.0,0.0032928393,0.0
0.0,0.0007604094,0.0
0.0,0.0025398412,0.0
0.0,0.0062597594,0.0
0.0,0.0050207675,0.0
0.0,0.03674518,0.0
0.0,0.008058503,0.0
0.0,0.0009287231,0.0
0.0,0.0022401,0.0
0.0,0.026719175,0.0
0.0,0.00224694,0.0
0.0,0.00654926,0.0
0.0,0.0013707883,0.0
0.0,0.0052626277,0.0
0.0,0.033989657,0.0
0.0,0.0026245317,0.0
0.0,0.005218669,0.0
0.0,0.000928578,0.0
0.0,0.0043810965,0.0
0.0,0.012260842,0.0
0.0,0.03457556,0.0
0.0,0.0018170398,0.0
0.0,0.0009830331,0.0
0.0,0.0015403642,0.0
0.0,0.0012103667,0.0
0.0,0.0010938414,0.0
0.0,0.008039583,0.0
0.0,0.0023801941,0.0
0.0,0.0017825892,0.0
0.0,0.0032890218,0.0
0.0,0.003738025,0.0
0.0,0.0025234618,0.0
0.0,0.005092775,0.0
0.0,0.00081411103,0.0
0.0,0.0007115724,0.0
0.0,0.01570114,0.0
0.0,0.035806876,0.0
0.0,0.0015470822,0.0
0.0,0.009003035,0.0
0.0,0.00083453074,0.0
0.0,0.0011432326,0.0
0.0,0.005150585,0.0
0.0,0.02822874,0.0
0.0,0.0029636866,0.0
0.0,0.010406081,0.0
0.0,0.0010523935,0.0
0.0,0.00078752503,0.0
0.0,0.0005806654,0.0
0.0,0.0013892299,0.0
0.0,0.00889077,0.0
0.0,0.026712587,0.0
0.0,0.0029134988,0.0
0.0,0.0017212045,0.0
0.0,0.006679168,0.0
0.0,0.0020313803,0.0
0.0,0.007930641,0.0
0.0,0.008108671,0.0
0.0,0.017704984,0.0
0.0,0.0024664141,0.0
0.0,0.001704629,0.0
0.0,0.001996982,0.0
0.0,0.0064991196,0.0
0.0,0.000613841,0.0
0.0,0.0013623759,0.0
0.0,0.047273368,0.0
0.0,0.0025417234,0.0
0.0,0.0017614358,0.0
0.0,0.00055854395,0.0
0.0,0.048680052,0.0
0.0,0.0038205157,0.0
0.0,0.004868778,0.0
0.0,0.0013178912,0.0
0.0,0.002458406,0.0
0.0,0.009713714,0.0
0.0,0.001335037,0.0
0.0,0.0027046746,0.0
0.0,0.006501266,0.0
0.0,0.00409288,0.0
0.0,0.0018927422,0.0
0.0,0.0013389613,0.0
0.0,0.0060052117,0.0
0.0,0.0072799176,0.0
0.0,0.001430578,0.0
0.0,0.002917981,0.0
0.0,0.0006439115,0.0
0.0,0.000999807,0.0
0.0,0.0026656818,0.0
0.0,0.0015246611,0.0
0.0,0.003715052,0.0
0.0,0.027623078,0.0
0.0,0.032581463,0.0
0.0,0.0022157982,0.0
0.0,0.009016114,0.0
0.0,0.00050087087,0.0
0.0,0.0018279762,0.0
0.0,0.009399464,0.0
0.0,0.003476371,0.0
0.033617932,0.007412381,0.0066473642
0.0,0.00061541813,0.0
0.0,0.0017178443,0.0
0.0,0.0011805187,0.0
0.0,0.025961235,0.0
0.0,0.0017446867,0.0
0.0,0.00216565,0.0
0.0,0.005994453,0.0
0.0,0.0016331385,0.0
0.0,0.0072047943,0.0
0.0,0.001008851,0.0
0.0,0.01840478,0.0
0.0,0.001277836,0.0
0.0,0.0028066447,0.0
0.0,0.0039755246,0.0
0.0,0.0063838093,0.0
0.0,0.003086717,0.0
0.0,0.0010771699,0.0
0.0,0.0025272807,0.0
0.0,0.00074066396,0.0
0.0,0.0028196946,0.0
0.0,0.001684747,0.0
0.0,0.00268446,0.0
0.0,0.003139704,0.0
0.0,0.0013024379,0.0
0.0,0.0031122107,0.0
0.0,0.0007158211,0.0
0.0,0.027879393,0.0
0.0,0.002331619,0.0
0.71211624,0.0105824005,0.01129203
0.0,0.008947685,0.0
0.0,0.0013164822,0.0
0.0,0.002205167,0.0
0.0,0.0010559041,0.0
0.0,0.0054170904,0.0
0.0,0.004374853,0.0
0.0,0.036482662,0.0
0.0,0.0044370876,0.0
0.0,0.02315681,0.0
0.0,0.0035938027,0.0
0.0,0.004559067,0.0
0.0,0.0017017853,0.0
0.0,0.015216147,0.0
0.0,0.0011709129,0.0
0.0,0.010954835,0.0
0.0,0.004823729,0.0
0.0,0.006973896,0.0
0.0,0.025221063,0.0
0.0,0.0015434788,0.0
0.0,0.0027712623,0.0
0.0,0.004304953,0.0
0.0,0.0017195006,0.0
0.0,0.0018566534,0.0
0.0,0.0013573889,0.0
0.0,0.0013212352,0.0
0.0,0.0040366235,0.0
0.0,0.0015538955,0.0
0.0,0.0041914643,0.0
0.0,0.0012236683,0.0
0.0,0.00147468,0.0
0.0,0.026471289,0.0
0.0,0.0018183299,0.0
0.0,0.036339644,0.0
0.61858803,0.015397793,0.02248989
0.0,0.0025540951,0.0
0.0,0.0010940632,0.0
0.0,0.0023220868,0.0
0.0,0.00093418185,0.0
0.0,0.053257488,0.0
0.0,0.004670978,0.0
0.0,0.0041701254,0.0
0.0,0.026624052,0.0
0.0,0.003009435,0.0
0.0,0.0045217415,0.0
0.0,0.0047480715,0.0
0.0,0.030011943,0.0
0.0,0.0007439953,0.0
0.0,0.001298309,0.0
0.0,0.0017276251,0.0
0.31024954,0.011282911,0.012381075
0.0,0.0016033077,0.0
0.0,0.02703282,0.0
0.0,0.0010434219,0.0
0.0,0.0038956378,0.0
0.0,0.0062681194,0.0
0.0,0.002872657,0.0
0.0,0.004356586,0.0
0.0,0.0022272558,0.0
0.86284506,0.010696366,0.012308868
0.0,0.0007526322,0.0
0.0,0.0020133026,0.0
0.0,0.0015852891,0.0
0.0,0.0065190154,0.0
0.0,0.0040376857,0.0
0.0,0.0063450863,0.0
0.0,0.0030681936,0.0
0.0,0.0020671585,0.0
0.0,0.004688177,0.0
0.0,0.001330845,0.0
0.0,0.0027398819,0.0
0.0,0.008375555,0.0
0.0,0.0022815114,0.0
0.0,0.001129029,0.0
0.0,0.0018746125,0.0
0.0,0.005743557,0.0
0.0,0.0009252523,0.0
0.0,0.0038117915,0.0
0.0,0.003094651,0.0
0.0,0.003076497,0.0
0.0,0.023190388,0.0
0.0,0.0009549517,0.0
0.0,0.03138178,0.0
0.0,0.0016633474,0.0
0.0,0.0039644185,0.0
0.0,0.002292126,0.0
0.0,0.006196609,0.0
0.0,0.00088349264,0.0
0.0,0.0062423786,0.0
0.0,0.0044393255,0.0
0.0,0.0016818966,0.0
0.0,0.016450796,0.0
0.0,0.0054776184,0.0
0.0,0.0014266996,0.0
0.0,0.0021401674,0.0
0.0,0.0028552564,0.0
0.0,0.0035427,0.0
0.0,0.012554113,0.0
0.0,0.0026450183,0.0
0.0,0.000987262,0.0
0.0,0.0018475064,0.0
0.0,0.0017477123,0.0
0.0,0.028953416,0.0
0.0,0.038854316,0.0
0.0,0.0015052895,0.001764067
0.0,0.0031284313,0.0
0.0,0.00421615,0.0
0.0,0.0134503925,0.0
0.0,0.0012173479,0.0
0.0,0.004135938,0.0
0.0,0.0044019124,0.0
0.0,0.0045629255,0.0
0.0,0.0009220297,0.0
0.0,0.005083473,0.0
0.0,0.005305261,0.0
0.0,0.0033224528,0.0
0.0,0.027982578,0.0
0.0,0.02550843,0.0
0.0,0.005725029,0.0
0.0,0.00306228,0.0
0.0,0.01082667,0.0
0.0,0.0014290584,0.0
0.0,0.0008521199,0.0
0.0,0.010325218,0.0
0.0,0.0017262697,0.0
0.0,0.005298068,0.0
0.0,0.0018691767,0.0
0.0,0.004383852,0.0
0.0,0.023551814,0.0
0.0,0.010476666,0.0
0.0,0.007846773,0.0
0.0,0.0029582332,0.0
0.0,0.024197215,0.0
0.0,0.002811031,0.0
0.0,0.0021986947,0.0
0.0,0.0035774233,0.0
0.0,0.0034171818,0.0
0.0,0.0012281012,0.0
0.0,0.00070845644,0.0
0.0,0.0012578231,0.0
0.0,0.027800733,0.0
0.0,0.0011367926,0.0
0.0,0.00590732,0.0
0.0,0.00041841122,0.0
0.0,0.0014225225,0.0
0.0,0.026064614,0.0
0.0,0.0036385697,0.0
0.0,0.00094979897,0.0
0.0,0.0020305759,0.0
0.0,0.023711633,0.0
0.0,0.006057873,0.0
0.0,0.0246257,0.0
0.0,0.00085292716,0.0
0.0,0.003941005,0.0
0.0,0.0007588807,0.0
0.0,0.0024728095,0.0
0.0,0.0017338957,0.0
0.0,0.002668315,0.0
0.0,0.0014215271,0.0
0.0,0.0029089306,0.0
0.0,0.0025362663,0.0
0.0,0.0022793298,0.0
0.0,0.025004108,0.0
0.0,0.0023576517,0.0
0.0,0.0046037408,0.0
0.0,0.0027501248,0.0
0.0,0.002817613,0.0
0.0,0.0016484564,0.0
0.0,0.0023253178,0.0
0.0,0.0012422128,0.0
0.0,0.0037373605,0.0
0.0,0.0022316482,0.0
0.0,0.0008485571,0.0
0.0,0.008196999,0.0
0.0,0.0011022269,0.0
0.0,0.0015595701,0.0
0.0,0.019293785,0.0
0.0,0.0032136284,0.0
0.0,0.0012528977,0.0
0.0,0.0023440204,0.0
0.0,0.0016617067,0.0
0.0,0.0025706943,0.0
0.0,0.0014021812,0.0
0.0,0.0010008261,0.0
0.0,0.0029435,0.0
0.0,0.0011743872,0.0
0.0,0.0038196198,0.0
0.0,0.0012492427,0.0
0.0,0.0022548486,0.0
0.0,0.0010400147,0.0
0.0,0.0019422205,0.0
0.0,0.023197658,0.0
0.0,0.0018559597,0.0
0.0,0.0046660556,0.0
0.0,0.0056347838,0.0
0.0,0.007291679,0.0
0.0,0.025339413,0.0
0.0,0.01814715,0.0
0.0,0.0019269774,0.0
0.0,0.0013773836,0.0
0.0,0.0012949879,0.0
0.0,0.004070746,0.0
0.0,0.0021388934,0.0
0.0,0.0028715844,0.0
0.0,0.001797227,0.0
0.0,0.0007679298,0.0
0.0,0.0058154305,0.0
0.0,0.0038049738,0.0
0.0,0.0017171203,0.0
0.020741448,0.0035716223,0.003996742
0.0,0.0013337545,0.0
0.0,0.024334135,0.0
0.0,0.027656768,0.0
0.0,0.002199864,0.0
0.0,0.0016895989,0.0
0.0,0.004522966,0.0
0.0,0.00097121706,0.0
0.0,0.012667812,0.0
0.0,0.0011076848,0.0
0.0,0.0125748115,0.0
0.0,0.0013632948,0.0
0.0,0.0015314886,0.0
0.0,0.0066589066,0.0
0.0,0.001935465,0.0
0.0,0.028746484,0.0
0.0,0.019218031,0.0
0.0,0.0035313882,0.0
0.0,0.02096207,0.0
0.0,0.004347967,0.0
0.0,0.00062192837,0.0
0.0,0.017864948,0.0
0.0,0.0022393642,0.0
0.0,0.002748766,0.0
0.0,0.018359192,0.0
0.0,0.0026547445,0.0
0.0,0.0047293063,0.0
0.0,0.027150558,0.0
0.0,0.0069726147,0.0
0.0,0.0033479938,0.0
0.0,0.0029021981,0.0
0.0,0.0015898305,0.0
0.0,0.001554957,0.0
0.0,0.0007349018,0.0
0.0,0.04322846,0.0
0.0,0.0013758432,0.0
0.0,0.001016464,0.0
0.0,0.0016905174,0.0
0.0,0.002150692,0.0
0.53377104,0.009275621,0.010122493
0.0,0.003255109,0.0
0.0,0.0021839708,0.0
0.0,0.00077621336,0.0
0.0,0.0021440436,0.0
0.0,0.0018512977,0.0
0.0,0.003551649,0.0
0.0,0.0017971103,0.0
0.0,0.006858235,0.0
0.0,0.0007027639,0.0
0.0,0.0022380976,0.0
0.0,0.0024269612,0.0
0.0,0.0022245636,0.0
0.0,0.022350036,0.0
0.0,0.0023950737,0.0
0.0,0.00092608243,0.0
0.0,0.0020824599,0.0
0.0,0.0068237595,0.0
0.0,0.002527245,0.0
0.0,0.0024201544,0.0
0.0,0.018500037,0.0
0.0,0.0009571723,0.0
0.0,0.0009663676,0.0
0.0,0.0016858681,0.0
0.0,0.0020406311,0.0
0.0,0.00068430597,0.0
0.0,0.023018682,0.0
0.0,0.0006675672,0.0
0.0,0.0023544605,0.0
0.0,0.0019366277,0.0
0.0,0.0021416533,0.0
0.0,0.004459764,0.0
0.0,0.019999001,0.0
0.0,0.0010483746,0.0
0.0,0.001656067,0.0
0.0,0.009795541,0.0
0.0,0.0036990503,0.0
0.0,0.0015314759,0.0
0.0,0.0063065533,0.0
0.0,0.0018734116,0.0
0.0,0.027248781,0.0
0.0,0.0029649592,0.0
